"","step","mining module","ore storage","processing module","refined storage","printing robot","manufacturing module","equipment storage","assembly robot","habitation module","life-support module"
"556",556,126,58,40,78,69,77,78,43,139,69
"557",557,126,102,40,78,69,77,78,43,139,69
"558",558,126,102,40,78,69,77,78,43,146,69
"559",559,126,102,40,78,69,143,78,43,146,69
"560",560,126,102,40,78,69,143,78,62,146,69
"561",561,126,111,40,78,69,143,78,62,146,69
"562",562,126,111,40,78,69,106,78,62,146,69
"563",563,126,111,126,78,69,106,78,62,146,69
"564",564,126,111,126,78,69,106,78,62,94,69
"565",565,126,111,126,78,54,106,78,62,94,69
"566",566,126,111,126,78,54,106,78,62,69,69
"567",567,126,111,126,52,54,106,78,62,69,69
"568",568,126,111,126,50,54,106,78,62,69,69
"569",569,126,111,86,50,54,106,78,62,69,69
"570",570,126,41,86,50,54,106,78,62,69,69
"571",571,126,87,86,50,54,106,78,62,69,69
"572",572,126,87,86,50,71,106,78,62,69,69
"573",573,126,87,86,89,71,106,78,62,69,69
"574",574,126,87,86,35,71,106,78,62,69,69
"575",575,126,87,86,35,71,106,78,150,69,69
"576",576,126,87,86,35,71,106,106,150,69,69
"577",577,126,87,86,35,122,106,106,150,69,69
"578",578,126,87,86,35,122,106,135,150,69,69
"579",579,126,87,86,35,122,106,135,150,90,69
"580",580,126,96,86,35,122,106,135,150,90,69
"581",581,137,96,86,35,122,106,135,150,90,69
"582",582,137,96,86,52,122,106,135,150,90,69
"583",583,137,96,86,51,122,106,135,150,90,69
"584",584,137,96,86,51,64,106,135,150,90,69
"585",101,137,96,86,51,64,106,135,150,90,69
"586",586,137,96,86,51,131,106,135,150,90,69
"587",587,137,96,86,51,131,106,135,150,103,69
"588",588,137,96,86,51,131,106,135,150,83,69
"589",66,137,96,86,51,131,106,135,150,83,69
"590",590,137,96,86,51,131,43,135,150,83,69
"591",591,137,96,86,51,131,43,135,150,53,69
"592",592,137,96,55,51,131,43,135,150,53,69
"593",593,128,96,55,51,131,43,135,150,53,69
"594",99,128,96,55,51,131,43,135,150,53,69
"595",595,128,96,55,51,131,43,154,150,53,69
"596",596,128,95,55,51,131,43,154,150,53,69
"597",597,128,95,55,150,131,43,154,150,53,69
"598",598,128,95,55,150,131,114,154,150,53,69
"599",599,128,50,55,150,131,114,154,150,53,69
"600",600,128,50,55,142,131,114,154,150,53,69
"601",601,100,50,55,142,131,114,154,150,53,69
"602",602,100,50,55,142,131,114,153,150,53,69
"603",603,100,50,55,142,131,114,153,150,122,69
"604",604,100,50,55,142,143,114,153,150,122,69
"605",605,100,50,55,142,148,114,153,150,122,69
"606",606,100,100,55,142,148,114,153,150,122,69
"607",607,100,100,55,142,148,70,153,150,122,69
"608",608,100,100,55,142,148,70,100,150,122,69
"609",609,100,100,55,142,148,70,130,150,122,69
"610",610,100,100,55,154,148,70,130,150,122,69
"611",611,100,100,55,154,118,70,130,150,122,69
"612",612,100,100,55,154,118,70,130,100,122,69
"613",613,100,100,55,154,118,80,130,100,122,69
"614",614,100,100,55,154,118,80,130,100,105,69
"615",615,100,100,55,154,118,104,130,100,105,69
"616",616,100,100,55,154,118,104,130,100,61,69
"617",617,100,100,55,56,118,104,130,100,61,69
"618",618,56,100,55,56,118,104,130,100,61,69
"619",619,56,100,55,56,118,104,69,100,61,69
"620",620,56,100,55,58,118,104,69,100,61,69
"621",621,56,100,55,91,118,104,69,100,61,69
"622",622,56,100,55,91,118,104,57,100,61,69
"623",623,44,100,55,91,118,104,57,100,61,69
"624",624,44,100,55,91,118,104,57,95,61,69
"625",625,44,100,55,91,118,104,57,95,61,77
"626",626,74,100,55,91,118,104,57,95,61,77
"627",627,74,100,55,91,118,104,85,95,61,77
"628",628,74,100,55,106,118,104,85,95,61,77
"629",629,74,100,55,106,118,104,85,148,61,77
"630",630,74,100,63,106,118,104,85,148,61,77
"631",631,74,144,63,106,118,104,85,148,61,77
"632",632,74,144,63,106,118,104,85,148,61,167
"633",633,74,144,41,106,118,104,85,148,61,167
"634",634,74,82,41,106,118,104,85,148,61,167
"635",635,74,82,41,106,118,92,85,148,61,167
"636",636,74,82,41,106,118,165,85,148,61,167
"637",637,74,82,41,106,118,157,85,148,61,167
"638",638,74,82,41,106,118,157,85,106,61,167
"639",639,74,82,41,106,118,157,72,106,61,167
"640",640,74,82,41,106,118,157,95,106,61,167
"641",641,74,82,41,106,118,157,95,106,61,103
"642",642,74,82,41,106,118,155,95,106,61,103
"643",643,74,82,41,96,118,155,95,106,61,103
"644",644,74,82,41,96,118,155,61,106,61,103
"645",645,40,82,41,96,118,155,61,106,61,103
"646",646,40,65,41,96,118,155,61,106,61,103
"647",647,40,65,41,96,156,155,61,106,61,103
"648",648,40,65,41,96,156,155,61,96,61,103
"649",649,40,65,41,96,156,155,61,96,141,103
"650",650,111,65,41,96,156,155,61,96,141,103
"651",651,111,65,78,96,156,155,61,96,141,103
"652",652,111,65,78,96,156,155,61,96,130,103
"653",653,111,65,78,96,156,155,61,96,130,103
"654",654,111,65,158,96,156,155,61,96,130,103
"655",655,111,65,158,96,156,57,61,96,130,103
"656",656,111,65,158,96,156,57,61,96,130,159
"657",657,111,65,158,96,156,57,61,96,130,60
"658",658,111,65,158,96,156,160,61,96,130,60
"659",659,111,65,158,96,63,160,61,96,130,60
"660",660,111,65,158,96,63,160,50,96,130,60
"661",661,111,73,158,96,63,160,50,96,130,60
"662",662,117,73,158,96,63,160,50,96,130,60
"663",663,117,73,158,96,63,160,50,96,130,63
"664",664,117,122,158,96,63,160,50,96,130,63
"665",665,117,122,158,96,63,160,131,96,130,63
"666",666,117,122,158,96,63,160,112,96,130,63
"667",667,117,122,158,133,63,160,112,96,130,63
"668",668,117,122,158,133,63,160,112,70,130,63
"669",669,117,122,158,133,63,160,112,70,125,63
"670",670,117,122,158,61,63,160,112,70,125,63
"671",671,117,122,158,61,63,160,112,70,135,63
"672",672,117,122,44,61,63,160,112,70,135,63
"673",673,117,122,44,61,63,160,135,70,135,63
"674",674,117,122,44,61,63,160,135,70,161,63
"675",675,117,122,44,61,141,160,135,70,161,63
"676",676,117,67,44,61,141,160,135,70,161,63
"677",677,117,67,81,61,141,160,135,70,161,63
"678",678,117,67,81,61,141,160,135,145,161,63
"679",679,117,62,81,61,141,160,135,145,161,63
"680",680,117,62,81,61,141,160,135,145,129,63
"681",681,117,62,81,61,55,160,135,145,129,63
"682",682,117,62,81,61,55,160,135,114,129,63
"683",683,117,62,81,61,55,160,45,114,129,63
"684",684,165,62,81,61,55,160,45,114,129,63
"685",685,165,62,81,61,55,160,45,115,129,63
"686",686,165,80,81,61,55,160,45,115,129,63
"687",148,165,80,81,61,55,160,45,115,129,63
"688",688,165,110,81,61,55,160,45,115,129,63
"689",689,165,110,81,89,55,160,45,115,129,63
"690",690,165,110,81,89,55,160,45,115,122,63
"691",691,165,110,168,89,55,160,45,115,122,63
"692",692,165,110,168,89,55,160,113,115,122,63
"693",693,165,110,168,89,55,160,113,155,122,63
"694",694,165,110,168,89,55,71,113,155,122,63
"695",695,165,110,168,89,55,71,113,182,122,63
"696",696,165,46,168,89,55,71,113,182,122,63
"697",697,106,46,168,89,55,71,113,182,122,63
"698",698,101,46,168,89,55,71,113,182,122,63
"699",699,101,46,174,89,55,71,113,182,122,63
"700",700,101,46,174,81,55,71,113,182,122,63
"701",701,101,46,174,81,55,71,113,72,122,63
"702",702,101,46,174,81,55,71,113,132,122,63
"703",703,101,46,174,81,94,71,113,132,122,63
"704",704,101,42,174,81,94,71,113,132,122,63
"705",705,101,42,174,81,94,68,113,132,122,63
"706",706,130,42,174,81,94,68,113,132,122,63
"707",707,91,42,174,81,94,68,113,132,122,63
"708",708,91,42,174,81,94,68,101,132,122,63
"709",709,91,42,174,81,94,68,101,132,71,63
"710",710,91,42,174,81,128,68,101,132,71,63
"711",711,91,42,174,81,128,92,101,132,71,63
"712",712,91,135,174,81,128,92,101,132,71,63
"713",713,91,135,174,81,128,92,101,132,71,66
"714",714,91,135,91,81,128,92,101,132,71,66
"715",715,91,135,112,81,128,92,101,132,71,66
"716",716,68,135,112,81,128,92,101,132,71,66
"717",717,68,135,112,81,128,92,101,65,71,66
"718",718,68,135,112,81,109,92,101,65,71,66
"719",719,68,135,112,81,109,92,101,138,71,66
"720",720,68,116,112,81,109,92,101,138,71,66
"721",721,68,116,112,81,109,100,101,138,71,66
"722",722,68,116,112,81,109,100,113,138,71,66
"723",723,68,116,72,81,109,100,113,138,71,66
"724",75,68,116,72,81,109,100,113,138,71,66
"725",725,68,116,72,81,109,87,113,138,71,66
"726",726,68,116,72,81,115,87,113,138,71,66
"727",727,68,116,72,187,115,87,113,138,71,66
"728",728,69,116,72,187,115,87,113,138,71,66
"729",729,69,116,72,150,115,87,113,138,71,66
"730",730,69,116,72,150,115,87,162,138,71,66
"731",731,50,116,72,150,115,87,162,138,71,66
"732",732,50,116,112,150,115,87,162,138,71,66
"733",733,50,116,112,150,115,87,61,138,71,66
"734",734,50,116,112,150,115,153,61,138,71,66
"735",142,50,116,112,150,115,153,61,138,71,66
"736",736,50,116,112,150,115,114,61,138,71,66
"737",737,50,116,166,150,115,114,61,138,71,66
"738",738,50,116,52,150,115,114,61,138,71,66
"739",739,70,116,52,150,115,114,61,138,71,66
"740",740,90,116,52,150,115,114,61,138,71,66
"741",741,90,116,52,150,88,114,61,138,71,66
"742",742,90,116,52,150,88,114,61,53,71,66
"743",743,90,116,154,150,88,114,61,53,71,66
"744",744,90,116,154,53,88,114,61,53,71,66
"745",745,90,116,154,53,88,114,61,53,71,190
"746",746,90,116,154,53,88,114,71,53,71,190
"747",747,90,116,154,53,88,114,71,53,71,62
"748",748,90,43,154,53,88,114,71,53,71,62
"749",749,90,43,154,53,94,114,71,53,71,62
"750",750,90,43,154,183,94,114,71,53,71,62
"751",751,90,43,154,183,94,114,71,182,71,62
"752",752,90,43,154,183,94,114,71,182,95,62
"753",753,90,43,154,180,94,114,71,182,95,62
"754",754,90,43,154,180,94,114,53,182,95,62
"755",755,90,43,154,180,94,114,59,182,95,62
"756",756,90,43,147,180,94,114,59,182,95,62
"757",757,90,43,147,157,94,114,59,182,95,62
"758",758,90,43,147,157,59,114,59,182,95,62
"759",759,90,43,147,157,59,76,59,182,95,62
"760",760,90,43,147,157,59,76,59,182,95,62
"761",761,90,43,147,157,59,138,59,182,95,62
"762",762,90,43,134,157,59,138,59,182,95,62
"763",763,90,43,134,157,115,138,59,182,95,62
"764",764,90,43,134,157,115,138,59,77,95,62
"765",765,90,43,134,77,115,138,59,77,95,62
"766",766,90,43,134,77,115,138,59,186,95,62
"767",767,90,43,134,77,115,148,59,186,95,62
"768",768,90,43,134,77,123,148,59,186,95,62
"769",769,90,43,103,77,123,148,59,186,95,62
"770",770,90,43,103,77,123,148,98,186,95,62
"771",771,90,43,174,77,123,148,98,186,95,62
"772",772,90,43,174,77,123,60,98,186,95,62
"773",773,90,43,174,77,123,143,98,186,95,62
"774",774,90,43,174,77,123,143,186,186,95,62
"775",775,90,113,174,77,123,143,186,186,95,62
"776",776,90,113,174,77,123,143,186,66,95,62
"777",777,90,113,174,77,123,143,186,66,189,62
"778",778,90,113,174,77,123,63,186,66,189,62
"779",779,90,113,174,77,123,161,186,66,189,62
"780",780,90,113,174,77,123,161,186,73,189,62
"781",781,90,113,174,77,123,161,186,73,139,62
"782",782,90,113,174,200,123,161,186,73,139,62
"783",783,90,113,174,200,123,161,186,73,85,62
"784",784,90,113,174,73,123,161,186,73,85,62
"785",785,90,113,109,73,123,161,186,73,85,62
"786",786,90,113,148,73,123,161,186,73,85,62
"787",787,90,113,148,73,123,161,186,73,85,71
"788",788,90,113,148,73,123,161,186,118,85,71
"789",789,90,113,148,150,123,161,186,118,85,71
"790",790,90,113,148,181,123,161,186,118,85,71
"791",791,90,113,148,181,123,191,186,118,85,71
"792",792,90,113,148,186,123,191,186,118,85,71
"793",793,196,113,148,186,123,191,186,118,85,71
"794",794,196,113,167,186,123,191,186,118,85,71
"795",795,196,113,167,100,123,191,186,118,85,71
"796",796,196,113,167,100,123,191,186,118,85,85
"797",797,196,53,167,100,123,191,186,118,85,85
"798",798,196,200,167,100,123,191,186,118,85,85
"799",799,196,200,167,84,123,191,186,118,85,85
"800",800,196,200,98,84,123,191,186,118,85,85
"801",801,196,200,98,84,123,154,186,118,85,85
"802",802,196,200,98,84,123,154,186,96,85,85
"803",803,196,200,98,84,123,154,186,96,66,85
"804",804,196,200,161,84,123,154,186,96,66,85
"805",805,196,104,161,84,123,154,186,96,66,85
"806",806,196,104,73,84,123,154,186,96,66,85
"807",807,196,119,73,84,123,154,186,96,66,85
"808",808,196,119,73,176,123,154,186,96,66,85
"809",809,196,119,123,176,123,154,186,96,66,85
"810",810,196,119,123,176,81,154,186,96,66,85
"811",811,121,119,123,176,81,154,186,96,66,85
"812",812,57,119,123,176,81,154,186,96,66,85
"813",58,57,119,123,176,81,154,186,96,66,85
"814",51,57,119,123,176,81,154,186,96,66,85
"815",153,57,119,123,176,81,154,186,96,66,85
"816",816,57,103,123,176,81,154,186,96,66,85
"817",817,57,103,123,176,81,154,186,96,199,85
"818",818,57,103,123,176,81,154,60,96,199,85
"819",819,163,103,123,176,81,154,60,96,199,85
"820",820,163,103,123,176,81,154,106,96,199,85
"821",821,163,103,123,178,81,154,106,96,199,85
"822",822,163,103,123,178,81,174,106,96,199,85
"823",823,163,103,123,178,129,174,106,96,199,85
"824",824,163,89,123,178,129,174,106,96,199,85
"825",825,163,89,123,178,129,174,106,56,199,85
"826",826,163,89,123,178,129,174,106,56,131,85
"827",827,163,89,123,178,129,174,126,56,131,85
"828",95,163,89,123,178,129,174,126,56,131,85
"829",829,163,89,123,198,129,174,126,56,131,85
"830",830,163,89,123,198,129,174,126,171,131,85
"831",831,163,89,123,195,129,174,126,171,131,85
"832",832,163,89,123,195,116,174,126,171,131,85
"833",833,163,89,123,195,116,174,126,171,68,85
"834",834,163,89,123,195,116,174,126,59,68,85
"835",835,163,89,123,208,116,174,126,59,68,85
"836",836,163,89,123,208,116,174,126,59,68,69
"837",837,163,89,123,208,116,69,126,59,68,69
"838",838,163,89,123,208,116,69,126,150,68,69
"839",839,163,60,123,208,116,69,126,150,68,69
"840",840,163,60,123,208,116,69,126,189,68,69
"841",841,163,60,123,208,116,69,126,198,68,69
"842",842,163,60,123,208,60,69,126,198,68,69
"843",843,163,209,123,208,60,69,126,198,68,69
"844",844,163,209,123,208,60,183,126,198,68,69
"845",845,163,209,52,208,60,183,126,198,68,69
"846",846,163,209,52,208,60,183,126,198,109,69
"847",847,163,209,52,208,60,183,126,198,125,69
"848",848,163,209,52,181,60,183,126,198,125,69
"849",849,163,209,52,211,60,183,126,198,125,69
"850",850,163,209,52,211,210,183,126,198,125,69
"851",168,163,209,52,211,210,183,126,198,125,69
"852",852,163,209,52,211,210,183,126,198,78,69
"853",853,163,209,52,72,210,183,126,198,78,69
"854",854,163,209,52,72,210,183,68,198,78,69
"855",855,163,209,52,104,210,183,68,198,78,69
"856",856,163,209,52,104,210,200,68,198,78,69
"857",857,163,209,52,104,210,200,68,198,78,210
"858",858,163,209,52,129,210,200,68,198,78,210
"859",859,163,209,52,129,210,200,79,198,78,210
"860",860,148,209,52,129,210,200,79,198,78,210
"861",861,148,209,52,129,210,200,79,218,78,210
"862",862,148,209,158,129,210,200,79,218,78,210
"863",863,148,209,158,129,64,200,79,218,78,210
"864",864,148,209,158,129,64,200,79,218,153,210
"865",865,148,209,158,129,170,200,79,218,153,210
"866",866,148,209,158,125,170,200,79,218,153,210
"867",867,81,209,158,125,170,200,79,218,153,210
"868",868,81,209,122,125,170,200,79,218,153,210
"869",869,81,209,122,125,170,200,79,218,108,210
"870",870,53,209,122,125,170,200,79,218,108,210
"871",871,53,209,195,125,170,200,79,218,108,210
"872",872,53,209,195,125,170,200,79,218,81,210
"873",873,53,209,195,144,170,200,79,218,81,210
"874",874,53,209,195,144,170,106,79,218,81,210
"875",875,71,209,195,144,170,106,79,218,81,210
"876",876,71,209,195,144,210,106,79,218,81,210
"877",877,71,209,110,144,210,106,79,218,81,210
"878",878,71,209,110,144,152,106,79,218,81,210
"879",879,71,209,110,144,152,106,79,108,81,210
"880",880,74,209,110,144,152,106,79,108,81,210
"881",881,74,209,110,144,152,106,79,108,81,195
"882",882,74,209,110,144,202,106,79,108,81,195
"883",883,74,209,56,144,202,106,79,108,81,195
"884",884,74,151,56,144,202,106,79,108,81,195
"885",885,74,151,56,144,202,106,79,66,81,195
"886",79,74,151,56,144,202,106,79,66,81,195
"887",887,74,151,56,144,202,106,55,66,81,195
"888",888,74,151,56,144,202,106,73,66,81,195
"889",889,74,151,56,144,202,106,73,66,135,195
"890",890,74,151,56,144,202,106,73,66,135,57
"891",891,74,151,56,144,202,106,151,66,135,57
"892",892,74,151,56,144,202,106,143,66,135,57
"893",893,74,151,56,144,202,124,143,66,135,57
"894",894,74,151,56,156,202,124,143,66,135,57
"895",895,74,151,56,156,202,124,143,217,135,57
"896",896,74,151,56,156,222,124,143,217,135,57
"897",897,74,151,56,156,222,124,116,217,135,57
"898",898,74,151,56,156,159,124,116,217,135,57
"899",899,76,151,56,156,159,124,116,217,135,57
"900",900,76,151,56,156,159,124,116,117,135,57
"901",901,90,151,56,156,159,124,116,117,135,57
"902",902,90,151,56,156,159,124,116,117,218,57
"903",63,90,151,56,156,159,124,116,117,218,57
"904",904,90,151,56,156,159,124,61,117,218,57
"905",905,90,151,56,117,159,124,61,117,218,57
"906",906,90,151,56,117,159,124,61,117,218,140
"907",907,90,151,56,117,159,124,173,117,218,140
"908",908,90,151,56,117,159,149,173,117,218,140
"909",909,90,151,56,108,159,149,173,117,218,140
"910",910,90,151,56,108,159,149,173,117,166,140
"911",911,90,151,56,108,159,69,173,117,166,140
"912",912,90,151,56,108,159,69,173,117,164,140
"913",913,90,151,56,108,159,69,201,117,164,140
"914",914,222,151,56,108,159,69,201,117,164,140
"915",915,222,151,223,108,159,69,201,117,164,140
"916",916,222,151,223,108,159,69,201,117,164,118
"917",917,222,151,223,108,159,69,201,117,135,118
"918",918,222,151,223,108,159,69,201,209,135,118
"919",919,222,151,229,108,159,69,201,209,135,118
"920",920,222,151,229,108,159,175,201,209,135,118
"921",921,222,151,229,53,159,175,201,209,135,118
"922",922,222,151,229,196,159,175,201,209,135,118
"923",923,222,143,229,196,159,175,201,209,135,118
"924",924,222,143,229,196,215,175,201,209,135,118
"925",925,222,143,229,196,215,175,201,209,161,118
"926",926,222,143,229,148,215,175,201,209,161,118
"927",927,222,143,229,148,215,175,201,182,161,118
"928",928,222,143,113,148,215,175,201,182,161,118
"929",929,222,143,113,222,215,175,201,182,161,118
"930",930,222,143,113,222,213,175,201,182,161,118
"931",931,222,143,113,222,213,206,201,182,161,118
"932",932,222,143,113,222,213,206,201,108,161,118
"933",69,222,143,113,222,213,206,201,108,161,118
"934",934,70,143,113,222,213,206,201,108,161,118
"935",935,70,143,113,222,213,206,201,108,161,66
"936",936,70,143,113,222,213,206,114,108,161,66
"937",937,70,182,113,222,213,206,114,108,161,66
"938",938,70,182,113,222,213,206,114,108,60,66
"939",939,70,182,113,222,93,206,114,108,60,66
"940",940,70,182,113,87,93,206,114,108,60,66
"941",941,70,182,113,87,145,206,114,108,60,66
"942",942,70,182,144,87,145,206,114,108,60,66
"943",943,70,182,144,87,145,222,114,108,60,66
"944",944,70,182,144,87,129,222,114,108,60,66
"945",945,70,182,144,87,190,222,114,108,60,66
"946",946,70,182,106,87,190,222,114,108,60,66
"947",947,70,182,106,87,190,122,114,108,60,66
"948",948,70,182,106,87,190,122,74,108,60,66
"949",186,70,182,106,87,190,122,74,108,60,66
"950",950,70,182,106,87,190,122,74,244,60,66
"951",951,70,182,142,87,190,122,74,244,60,66
"952",952,70,145,142,87,190,122,74,244,60,66
"953",953,228,145,142,87,190,122,74,244,60,66
"954",954,228,145,142,87,190,122,74,244,230,66
"955",955,71,145,142,87,190,122,74,244,230,66
"956",956,71,145,142,87,166,122,74,244,230,66
"957",957,71,145,142,87,166,102,74,244,230,66
"958",958,71,145,142,87,166,102,130,244,230,66
"959",959,71,145,142,87,82,102,130,244,230,66
"960",960,71,145,142,87,82,102,130,244,230,95
"961",961,71,145,142,87,82,102,197,244,230,95
"962",962,71,145,181,87,82,102,197,244,230,95
"963",963,71,170,181,87,82,102,197,244,230,95
"964",964,71,170,181,87,82,102,197,173,230,95
"965",965,71,170,181,87,84,102,197,173,230,95
"966",966,71,170,181,87,213,102,197,173,230,95
"967",967,71,170,216,87,213,102,197,173,230,95
"968",150,71,170,216,87,213,102,197,173,230,95
"969",70,71,170,216,87,213,102,197,173,230,95
"970",970,71,170,216,87,137,102,197,173,230,95
"971",971,71,170,216,72,137,102,197,173,230,95
"972",972,71,170,216,72,137,102,197,247,230,95
"973",973,71,170,216,72,149,102,197,247,230,95
"974",974,71,170,216,72,149,102,197,218,230,95
"975",975,71,170,216,72,149,102,197,218,230,149
"976",976,71,170,216,72,159,102,197,218,230,149
"977",977,71,170,216,72,159,102,197,145,230,149
"978",978,71,170,216,72,159,107,197,145,230,149
"979",979,71,179,216,72,159,107,197,145,230,149
"980",980,71,179,207,72,159,107,197,145,230,149
"981",981,71,179,207,72,159,107,197,145,230,239
"982",982,71,177,207,72,159,107,197,145,230,239
"983",983,71,206,207,72,159,107,197,145,230,239
"984",984,71,206,160,72,159,107,197,145,230,239
"985",985,71,206,160,72,201,107,197,145,230,239
"986",986,71,206,160,178,201,107,197,145,230,239
"987",987,71,206,160,178,201,107,63,145,230,239
"988",988,71,206,120,178,201,107,63,145,230,239
"989",989,71,72,120,178,201,107,63,145,230,239
"990",990,89,72,120,178,201,107,63,145,230,239
"991",991,174,72,120,178,201,107,63,145,230,239
"992",992,174,72,120,178,201,107,63,199,230,239
"993",993,194,72,120,178,201,107,63,199,230,239
"994",994,194,72,120,178,201,107,63,210,230,239
"995",995,194,72,120,178,201,107,63,151,230,239
"996",996,194,72,120,178,201,107,63,74,230,239
"997",997,229,72,120,178,201,107,63,74,230,239
"998",998,229,72,120,178,201,107,63,203,230,239
"999",999,229,72,120,178,238,107,63,203,230,239
"1000",1000,229,72,120,83,238,107,63,203,230,239
"1001",1001,229,78,120,83,238,107,63,203,230,239
"1002",1002,229,78,120,83,238,129,63,203,230,239
"1003",1003,229,78,120,83,238,129,213,203,230,239
"1004",1004,229,78,120,83,238,129,213,203,230,188
"1005",1005,229,78,120,83,238,129,213,129,230,188
"1006",1006,229,78,120,83,238,194,213,129,230,188
"1007",1007,229,78,120,83,74,194,213,129,230,188
"1008",1008,229,78,120,226,74,194,213,129,230,188
"1009",1009,229,78,120,226,231,194,213,129,230,188
"1010",1010,229,78,120,226,231,194,213,199,230,188
"1011",1011,229,78,120,226,231,230,213,199,230,188
"1012",1012,229,78,120,226,183,230,213,199,230,188
"1013",1013,229,78,120,226,110,230,213,199,230,188
"1014",1014,229,78,120,226,110,230,76,199,230,188
"1015",1015,229,78,120,226,110,230,180,199,230,188
"1016",1016,229,78,120,226,110,106,180,199,230,188
"1017",1017,226,78,120,226,110,106,180,199,230,188
"1018",1018,226,78,125,226,110,106,180,199,230,188
"1019",1019,226,198,125,226,110,106,180,199,230,188
"1020",1020,226,198,125,101,110,106,180,199,230,188
"1021",1021,226,198,125,101,110,106,180,169,230,188
"1022",1022,226,198,125,101,110,106,180,169,230,159
"1023",1023,226,198,125,101,110,106,180,169,230,181
"1024",1024,226,198,125,101,110,106,180,116,230,181
"1025",1025,226,198,125,101,110,76,180,116,230,181
"1026",1026,226,211,125,101,110,76,180,116,230,181
"1027",66,226,211,125,101,110,76,180,116,230,181
"1028",1028,226,211,125,101,110,76,180,73,230,181
"1029",1029,226,211,125,101,110,96,180,73,230,181
"1030",1030,226,211,125,101,212,96,180,73,230,181
"1031",1031,226,211,125,101,121,96,180,73,230,181
"1032",1032,226,211,125,101,121,150,180,73,230,181
"1033",1033,226,211,125,101,121,150,180,73,230,109
"1034",1034,226,211,125,209,121,150,180,73,230,109
"1035",1035,226,211,125,239,121,150,180,73,230,109
"1036",1036,219,211,125,239,121,150,180,73,230,109
"1037",1037,219,211,125,239,121,150,101,73,230,109
"1038",1038,219,211,125,239,121,150,118,73,230,109
"1039",1039,219,211,125,239,121,150,118,196,230,109
"1040",1040,219,211,125,222,121,150,118,196,230,109
"1041",1041,219,211,125,222,121,150,118,120,230,109
"1042",1042,238,211,125,222,121,150,118,120,230,109
"1043",1043,238,211,125,222,121,238,118,120,230,109
"1044",1044,238,211,172,222,121,238,118,120,230,109
